id,cid,tag,blabel,publicview,imgvh,title1,creator1,contributor1,contributor2,contributor3,contributor4,contributor5,contributor6,contributor7,contributor8,contributor9,subject1,subject2,subject3,description1,description2,description3,description4,publisher1,date1,type1,type2,format1,identifier1,identifier2,source1,language1,relation1,coverage1,pdffile,pdfsize,donated
431,0,0012_003049_000631,You Can't Take It With You,1,650,You Can't Take It With You,University of Tennessee Theatre Department ,"Kaufman, George S.","Hart, Moss",,,"Mashburn, Robert",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, September 2-18, 1994, Clarence Brown Theatre, Directed by Robert Mashburn",1994-95,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1994-09-02,Text,,image/jpeg,0235,,,English,,"Sept 2-18, 1994",0012_003049_000631.pdf,24122971,
432,0,0012_003049_000632,Cotton Patch Gospel,1,650,Cotton Patch Gospel,University of Tennessee Theatre Department ,"Chapin, Harry",,,,"Key, Tom",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, October 14-29, 1994, Clarence Brown Theatre, Directed by Tom Key",1994-95,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1994-10-14,Text,,image/jpeg,0235,,,English,,"Oct 14-29, 1994",0012_003049_000632.pdf,14382864,
433,0,0012_003049_000633,Little Shop of Horrors,1,650,Little Shop of Horrors,University of Tennessee Theatre Department ,"Ashman, Howard","Menken, Alan",,,"Mashburn, Robert",,,,Ula Love Doughty Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, November 3-19, 1994, Ula Love Doughty Carousel Theatre, Directed by Robert R. Mashburn",1994-95,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1994-11-03,Text,,image/jpeg,0235,,,English,,"Nov 3-19, 1994",0012_003049_000633.pdf,6606554,
434,0,0012_003049_000634,A Christmas Carol,1,650,A Christmas Carol,University of Tennessee Theatre Department ,"Dickens, Charles",,,,"Stephens, John",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, November 25-December 21, 1994, Clarence Brown Theatre, Directed by John Stephens",1994-95,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1994-11-25,Text,,image/jpeg,0235,,,English,,"Nov 25-Dec 21, 1994",0012_003049_000634.pdf,20448583,
435,0,0012_003049_000635,The Grapes of Wrath,1,650,The Grapes of Wrath,University of Tennessee Theatre Department ,"Steinbeck, John","Galati, Frank",,,"Craven, Elizabeth",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, February 3-18, 1995, Clarence Brown Theatre, Directed by Elizabeth Craven",1994-95,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1995-02-03,Text,,image/jpeg,0235,,,English,,"Feb 3-18, 1995",0012_003049_000635.pdf,24256965,
436,0,0012_003049_000636,Tango,1,650,Tango,University of Tennessee Theatre Department ,"Mrozek, Slawomir",,,,"Braun, Kazimierz",,,,Ula Love Doughty Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, March 2-12, 1995, Ula Love Doughty Carousel Theatre, Directed by Kazimierz Braun",1994-95,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1995-03-02,Text,,image/jpeg,0235,,,English,,"Mar 2-12, 1995",0012_003049_000636.pdf,11207673,
437,0,0012_003049_000637,Dracula: Prince of the Dark,1,650,Dracula: Prince of the Dark,University of Tennessee Theatre Department ,"Briggs, John R."," West, Dennis",,,"Harris, Albert J.",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, March 31-April 15, 1995, Clarence Brown Theatre, Directed by Albert James Harris",1994-95,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1995-03-31,Text,,image/jpeg,0235,,,English,,"Mar 31-Apr 15, 1995",0012_003049_000637.pdf,22975370,
438,0,0012_003049_000638,Lettice & Lovage,1,650,Lettice & Lovage,University of Tennessee Theatre Department ,"Shaffer, Peter",,,,"Harris, Albert J.",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, May 5-20, 1995, The Clarence Brown Theatre, Directed by Albert James Harris",1994-95,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1995-05-05,Text,,image/jpeg,0235,,,English,,"May 5-20, 1995",0012_003049_000638.pdf,17120062,
439,0,0012_003049_000639,The Cherry Orchard,1,650,The Cherry Orchard,University of Tennessee Theatre Department ,"Chekhov, Anton",,,,"Beylis, Vladimir",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, September 1-16, 1995, Clarence Brown Theatre, Directed by Vladimir Beylis",1995-96,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1995-09-01,Text,,image/jpeg,0235,,,English,,"Sept 1-16, 1995",0012_003049_000639.pdf,17950473,
440,0,0012_003049_000640,Lend Me a Tenor,1,650,Lend Me a Tenor,University of Tennessee Theatre Department ,"Ludwig, Ken",,,,"Mashburn, Robert",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, October 13-29, 1995, Clarence Brown Theatre, Directed by Bob Mashburn",1995-96,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1995-10-13,Text,,image/jpeg,0235,,,English,,"Oct 13-29, 1995",0012_003049_000640.pdf,21825267,
441,0,0012_003049_000641,God's Country,1,650,God's Country,University of Tennessee Theatre Department ,"Dietz, Stephen",,,,"Craven, Elizabeth",,,,Ula Love Doughty Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, November 3-11, 1995, Ula Love Doughty Carousel Theatre, Directed by Elizabeth Craven",1995-96,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1995-11-03,Text,,image/jpeg,0235,,,English,,"Nov 3-11, 1995",0012_003049_000641.pdf,12893557,
442,0,0012_003049_000642,She Loves Me,1,650,She Loves Me,University of Tennessee Theatre Department ,"Masterhoff, Joe","Bock, Jerry","Harnick, Sheldon","Laszlo, Mikos","Draper, Paul",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, November 17-December 8, 1995, Clarence Brown Theatre, Directed by Paul Draper",1995-96,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1995-11-17,Text,,image/jpeg,0235,,,English,,"Nov 17-Dec 8, 1995",0012_003049_000642.pdf,20942036,
443,0,0012_003049_000643,The Country Wife,1,650,The Country Wife,University of Tennessee Theatre Department ,"Wycherly, William",,,,"Craven, Elizabeth","Cooke, Thomas P.",,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, February 3-March 9, 1996, The Clarence Brown Theatre, Directed by Elizabeth Craven and Thomas P. Cooke",1995-96,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1996-02-03,Text,,image/jpeg,0235,,,English,,"Feb 3-Mar 9, 1996",0012_003049_000643.pdf,16742397,
444,0,0012_003049_000644,Three Tall Women,1,650,Three Tall Women,University of Tennessee Theatre Department ,"Albee, Edward",,,,"Watkins, Patrick",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, March 29-April 15, 1996, The Clarence Brown Theatre, Directed by Patrick Watkins",1995-96,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1996-03-29,Text,,image/jpeg,0235,,,English,,"Mar 29-Apr 15, 1996",0012_003049_000644.pdf,16672654,
445,0,0012_003049_000645,The Trial,1,650,The Trial,University of Tennessee Theatre Department ,"Kafka, Franz","Baranowski, Henryk",,,"Baranowski, Henryk",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, April 25-May 4, 1996, The Clarence Brown Theatre, Directed by Henryk  Baranowski",1995-96,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1996-04-25,Text,,image/jpeg,0235,,,English,,"Apr 25-May 4, 1996",0012_003049_000645.pdf,7522657,
446,0,0012_003049_000646,La Cage Aux Folles,1,650,La Cage Aux Folles,University of Tennessee Theatre Department ,"Herman, Jerry","Fierstein, Harvey",,,"Harris, Albert J.",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, May 30-June 15, 1996, The Clarence Brown Theatre, Directed by Albert James Harris",1995-96,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1996-05-30,Text,,image/jpeg,0235,,,English,,"May 30-June 15, 1996",0012_003049_000646.pdf,16671651,
447,0,0012_003049_000647,Lost in Yonkers,1,650,Lost in Yonkers,University of Tennessee Theatre Department ,"Simon, Neil",,,,"Mashburn, Robert",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, August 30-September 14, 1996, The Clarence Brown Theatre, Directed by Robert R. Mashburn",1996-97,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1996-08-30,Text,,image/jpeg,0235,,,English,,"Aug 30-Sept 14, 1996",0012_003049_000647.pdf,11433992,
448,0,0012_003049_000648,Oleanna,1,650,Oleanna,University of Tennessee Theatre Department ,"Mamet, David",,,,"Draper, Paul",,,,Ula Love Doughty Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, November 1-17, 1996, The Ula Love Doughty Carousel Theatre, Directed by Paul Draper",1996-97,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1996-11-01,Text,,image/jpeg,0235,,,English,,"Nov 1-17, 1996",0012_003049_000648.pdf,8795566,
449,0,0012_003049_000649,A Christmas Carol,1,650,A Christmas Carol,University of Tennessee Theatre Department ,"Dickens, Charles",,,,,,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, November 22-December 21, 1996, The Clarence Brown Theatre",1996-97,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1996-11-22,Text,,image/jpeg,0235,,,English,,"Nov 22-Dec 21, 1996",0012_003049_000649.pdf,12373257,
450,0,0012_003049_000650,Candida,1,650,Candida,University of Tennessee Theatre Department ,"Shaw, George Bernard",,,,"Cooke, Thomas P.",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, February 7-22, 1997, The Clarence Brown Theatre, Directed by Thomas P. Cooke",1996-97,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1997-02-07,Text,,image/jpeg,0235,,,English,,"Feb 7-22, 1997",0012_003049_000650.pdf,12695712,
451,0,0012_003049_000651,Andorra,1,650,Andorra,University of Tennessee Theatre Department ,"Frisch, Max",,,,"Ciulei, Liviu",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, March 7-22, 1997, The Clarence Brown Theatre, Directed by Liviu Ciulei",1996-97,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1997-03-07,Text,,image/jpeg,0235,,,English,,"Mar 7-22, 1997",0012_003049_000651.pdf,11003720,
452,0,0012_003049_000652,The Bronte Cycle,1,650,The Bronte Cycle,University of Tennessee Theatre Department ,"O'Keefe, John",,,,"Craven, Elizabeth",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, April 10-May 3, 1997, The Clarence Brown Theatre, Directed by Elizabeth Craven",1996-97,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1997-04-10,Text,,image/jpeg,0235,,,English,,"Apr 10-May 3, 1997",0012_003049_000652.pdf,5398952,
453,0,0012_003049_000653,Much Ado About Nothing,1,650,Much Ado About Nothing,University of Tennessee Theatre Department ,"Shakespeare, William",,,,"Watkins, Patrick",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, May 30-June 15, 1997, Clarence Brown Theatre, Directed by Patrick Watkins",1996-97,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1997-05-30,Text,,image/jpeg,0235,,,English,,"May 30-June 15, 1997",0012_003049_000653.pdf,15645273,
454,0,0012_003049_000654,Terra Nova,1,650,Terra Nova,University of Tennessee Theatre Department ,"Tally, Ted",,,,"Cooke, Thomas P.",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, August 29-September 13, 1997, The Clarence Brown Theatre, Directed by Thomas P. Cooke",1997-98,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1997-08-29,Text,,image/jpeg,0235,,,English,,"Aug 29-Sept 13, 1997",0012_003049_000654.pdf,12003008,
455,0,0012_003049_000655,Our Town,1,650,Our Town,University of Tennessee Theatre Department ,"Wilder, Thornton",,,,"Morgan, Jayne E.",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, October 10-25, 1997, The Clarence Brown Theatre, Directed by Jayne E. Morgan",1997-98,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1997-10-10,Text,,image/jpeg,0235,,,English,,"Oct 10-25, 1997",0012_003049_000655.pdf,13494441,
456,0,0012_003049_000656,Mein Kampf,1,650,Mein Kampf,University of Tennessee Theatre Department ,"Tabori, George",,,,"Baranowski, Henryk",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, October 31-November 15, 1997, The Clarence Brown Theatre, Directed by Henryk Baranowski",1997-98,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1997-10-31,Text,,image/jpeg,0235,,,English,,"Oct 31-Nov 15, 1997",0012_003049_000656.pdf,10136119,
457,0,0012_003049_000657,My Three Angels,1,650,My Three Angels,University of Tennessee Theatre Department ,"Spewack, Sam & Bella",,,,"Mashburn, Robert",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, November 21-December 11, 1997, The Clarence Brown Theatre, Directed by Robert R. Mashburn",1997-98,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1997-11-21,Text,,image/jpeg,0235,,,English,,"Nov 21-Dec 11, 1997",0012_003049_000657.pdf,10508033,
458,0,0012_003049_000658,Shadow of the Vampire: The Bela Lugosi Story,1,650,Shadow of the Vampire: The Bela Lugosi Story,University of Tennessee Theatre Department ,"Muller, Peter",,,,"Cooke, Thomas P.",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, January 30-February 14, 1998, The Clarence Brown Theatre, Directed by Thomas P. Cooke",1997-98,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1998-01-30,Text,,image/jpeg,0235,,,English,,"Jan 30-Feb 14, 1998",0012_003049_000658.pdf,12228548,
459,0,0012_003049_000659,The Seagull,1,650,The Seagull,University of Tennessee Theatre Department ,"Chekhov, Anton",,,,"Craven, Elizabeth",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, February 27-March 13, 1998, The Clarence Brown Theatre, Directed by Elizabeth Craven",1997-98,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1998-02-27,Text,,image/jpeg,0235,,,English,,"Feb 27-Mar 13, 1998",0012_003049_000659.pdf,14693424,
460,0,0012_003049_000660,Fiddler on the Roof,1,650,Fiddler on the Roof,University of Tennessee Theatre Department ,"Bock, Jerry","Harnick, Sheldon",,,"Castanera, Rafael Colon",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, April 10-25, 1998, The Clarence Brown Theatre, Directed by Rafael Colon Castanera",1997-98,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1998-04-10,Text,,image/jpeg,0235,,,English,,"Apr 10-25, 1998",0012_003049_000660.pdf,10253548,
461,0,0012_003049_000661,Dancing at Lughnasa,1,650,Dancing at Lughnasa,University of Tennessee Theatre Department ,"Friel, Brian",,,,"Craven, Elizabeth",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Clarence Brown Company,"Playbill, June 5-20, 1998, The Clarence Brown Theatre, Directed by Elizabeth Craven",1997-98,1990/91-1999/00,"Knoxville, Tenn. : The University of Tennessee",1998-06-05,Text,,image/jpeg,0235,,,English,,"June 5-20, 1998",0012_003049_000661.pdf,10057100,
